Time [s]	Voltage[V]_HV_Batt_net_500A_clamp	Current[A]_HV_Batt_net_500A_clamp	Power[W]_HV_Batt_net_500A_clamp	Integrated_Current[Ah]_HV_Batt_net_500A_clamp	Integrated_Power[Wh]_HV_Batt_net_500A_clamp	Voltage[V]_12V_DCDC_Out	Current[A]_12V_DCDC_Out	Power[W]_12V_DCDC_Out	Integrated_Current[Ah]_12V_DCDC_Out	Integrated_Power[Wh]_12V_DCDC_Out	Voltage[V]_12V_batt_gnd	Current[A]_12V_batt_gnd	Power[W]_12V_batt_gnd	Integrated_Current[Ah]_12V_batt_gnd	Integrated_Power[Wh]_12V_batt_gnd	Voltage[V]_AC_Compressor	Current[A]_AC_Compressor	Power[W]_AC_Compressor	Integrated_Current[Ah]_AC_Compressor	Integrated_Power[Wh]_AC_Compressor	Voltage[V]_PTC_Coolant_Heater	Current[A]_PTC_Coolant_Heater	Power[W]_PTC_Coolant_Heater	Integrated_Current[Ah]_PTC_Coolant_Heater	Integrated_Power[Wh]_PTC_Coolant_Heater	Voltage[V]_AC_Charge	Current[A]_AC_Charge	Power[W]_AC_Charge	Integrated_Current[Ah]_AC_Charge	Integrated_Power[Wh]_AC_Charge
68520	0.06	-0.19	0	-51.534	-18480	12.965	-0.03	-0.3	39.762	591.87	12.965	0.334	4.3	2.8949	33.61	0.02	-0.012	0	-0.0805	36.6	0.04	0.02	0	0.235	1.9	239.87	0.024	5	85.3996	20202.3
68525	0.06	-0.19	0	-51.535	-18480	12.965	-0.03	-0.3	39.762	591.87	12.965	0.334	4.3	2.8954	33.61	0.01	-0.012	0	-0.0805	36.6	0.03	0.02	0	0.235	1.9	240.07	0.024	5	85.3996	20202.3
68530	0.05	-0.19	0	-51.535	-18480	12.965	-0.03	-0.3	39.762	591.87	12.965	0.333	4.3	2.8958	33.62	0.01	-0.012	0	-0.0805	36.6	0.02	0.02	0	0.235	1.9	239.83	0.024	5	85.3996	20202.3
68535	0.06	-0.19	0	-51.535	-18480	12.965	-0.03	-0.3	39.762	591.87	12.965	0.334	4.3	2.8963	33.63	0.02	-0.012	0	-0.0805	36.6	0.03	0.02	0	0.2351	1.9	240.11	0.024	5	85.3996	20202.4
68540	0.06	-0.19	0	-51.535	-18480	12.965	-0.03	-0.3	39.761	591.86	12.964	0.333	4.3	2.8968	33.63	0.02	-0.012	0	-0.0806	36.6	0.03	0.02	0	0.2351	1.9	240.33	0.024	5	85.3997	20202.4
68545	0.05	-0.2	0	-51.536	-18480	12.965	-0.03	-0.3	39.761	591.86	12.964	0.333	4.3	2.8972	33.64	0.02	-0.012	0	-0.0806	36.6	0.03	0.02	0	0.2351	1.9	240.15	0.024	5	85.3997	20202.4
68550	0.05	-0.19	0	-51.536	-18480	12.965	-0.03	-0.3	39.761	591.86	12.964	0.342	4.4	2.8977	33.64	0.02	-0.012	0	-0.0806	36.6	0.03	0.02	0	0.2352	1.9	240.21	0.024	5	85.3997	20202.4
68555	0.06	-0.19	0	-51.536	-18480	12.965	-0.03	-0.3	39.761	591.86	12.965	0.334	4.3	2.8981	33.65	0.02	-0.012	0	-0.0806	36.6	0.03	0.02	0	0.2352	1.9	239.98	0.024	5	85.3998	20202.4
68560	0.05	-0.19	0	-51.537	-18480	12.965	-0.03	-0.3	39.761	591.86	12.965	0.333	4.3	2.8986	33.66	0.02	-0.012	0	-0.0806	36.6	0.03	0.02	0	0.2352	1.9	240.06	0.024	5	85.3998	20202.4
68565	0.06	-0.19	0	-51.537	-18480	12.965	-0.03	-0.3	39.761	591.86	12.965	0.333	4.3	2.8991	33.66	0.02	-0.012	0	-0.0806	36.6	0.03	0.02	0	0.2352	1.9	240.43	0.024	5	85.3998	20202.4
68570	0.06	-0.19	0	-51.537	-18480	12.965	-0.03	-0.3	39.761	591.86	12.964	0.333	4.3	2.8995	33.67	0.02	-0.012	0	-0.0807	36.6	0.03	0.02	0	0.2353	1.9	240.27	0.024	5	85.3999	20202.4
68575	0.06	-0.2	0	-51.537	-18480	12.965	-0.03	-0.3	39.761	591.86	12.965	0.333	4.3	2.9	33.67	0.02	-0.012	0	-0.0807	36.6	0.03	0.02	0	0.2353	1.9	240.1	0.024	5	85.3999	20202.4
68580	0.05	-0.19	0	-51.538	-18480	12.965	-0.03	-0.3	39.761	591.86	12.965	0.333	4.3	2.9005	33.68	0.02	-0.012	0	-0.0807	36.6	0.03	0.02	0	0.2353	1.9	239.9	0.024	5	85.3999	20202.4
68585	0.06	-0.19	0	-51.538	-18480	12.965	-0.03	-0.3	39.761	591.86	12.964	0.334	4.3	2.9009	33.69	0.03	-0.012	0	-0.0807	36.6	0.03	0.02	0	0.2354	1.9	240.19	0.024	5	85.4	20202.4
68590	0.06	-0.19	0	-51.538	-18480	12.965	-0.02	-0.3	39.761	591.86	12.964	0.334	4.3	2.9014	33.69	0.02	-0.012	0	-0.0807	36.6	0.03	0.02	0	0.2354	1.9	240.05	0.024	5	85.4	20202.4
68595	0.05	-0.19	0	-51.538	-18480	12.965	-0.03	-0.3	39.761	591.86	12.964	0.333	4.3	2.9019	33.7	0.02	-0.012	0	-0.0807	36.6	0.03	0.02	0	0.2354	1.9	240.16	0.024	5	85.4	20202.4
68600	0.06	-0.19	0	-51.539	-18480	12.965	-0.03	-0.4	39.761	591.86	12.965	0.333	4.3	2.9023	33.7	0.02	-0.012	0	-0.0808	36.6	0.03	0.02	0	0.2354	1.9	240.23	0.024	5	85.4001	20202.4
68605	0.05	-0.19	0	-51.539	-18480	12.965	-0.03	-0.3	39.761	591.86	12.964	0.333	4.3	2.9028	33.71	0.02	-0.012	0	-0.0808	36.6	0.04	0.02	0	0.2355	1.9	240.23	0.024	5	85.4001	20202.4
68610	0.05	-0.19	0	-51.539	-18480	12.965	-0.03	-0.3	39.761	591.86	12.965	0.333	4.3	2.9032	33.72	0.01	-0.012	0	-0.0808	36.6	0.03	0.02	0	0.2355	1.9	240.17	0.024	5	85.4001	20202.5
68615	0.05	-0.2	0	-51.54	-18480	12.965	-0.03	-0.4	39.761	591.86	12.964	0.333	4.3	2.9037	33.72	0.02	-0.012	0	-0.0808	36.6	0.03	0.02	0	0.2355	1.9	240.33	0.024	5	85.4002	20202.5
68620	0.06	-0.2	0	-51.54	-18480	12.965	-0.03	-0.3	39.761	591.86	12.964	0.333	4.3	2.9042	33.73	0.02	-0.012	0	-0.0808	36.6	0.03	0.02	0	0.2355	1.9	240.21	0.024	5	85.4002	20202.5
68625	0.06	-0.2	0	-51.54	-18480	12.965	-0.03	-0.4	39.761	591.86	12.964	0.333	4.3	2.9046	33.73	0.02	-0.012	0	-0.0808	36.6	0.03	0.02	0	0.2356	1.9	240.27	0.024	5	85.4002	20202.5
68630	0.05	-0.19	0	-51.54	-18480	12.965	-0.03	-0.4	39.761	591.86	12.964	0.334	4.3	2.9051	33.74	0.02	-0.012	0	-0.0809	36.6	0.03	0.02	0	0.2356	1.9	240.16	0.024	5	85.4003	20202.5
68635	0.05	-0.19	0	-51.541	-18480	12.965	-0.03	-0.4	39.761	591.86	12.964	0.333	4.3	2.9056	33.75	0.03	-0.012	0	-0.0809	36.6	0.03	0.02	0	0.2356	1.9	240.14	0.024	5	85.4003	20202.5
68640	0.05	-0.2	0	-51.541	-18480	12.965	-0.03	-0.4	39.761	591.86	12.964	0.333	4.3	2.906	33.75	0.02	-0.012	0	-0.0809	36.6	0.04	0.02	0	0.2357	1.9	240.01	0.024	5	85.4003	20202.5
68645	0.05	-0.19	0	-51.541	-18480	12.965	-0.03	-0.4	39.761	591.85	12.964	0.333	4.3	2.9065	33.76	0.02	-0.012	0	-0.0809	36.6	0.03	0.02	0	0.2357	1.9	240.26	0.024	5	85.4004	20202.5
68650	0.06	-0.2	0	-51.541	-18480	12.965	-0.03	-0.3	39.761	591.85	12.964	0.334	4.3	2.907	33.76	0.02	-0.012	0	-0.0809	36.6	0.03	0.02	0	0.2357	1.9	240.15	0.024	5	85.4004	20202.5
68655	0.05	-0.2	0	-51.542	-18480	12.965	-0.03	-0.3	39.761	591.85	12.964	0.373	4.8	2.9074	33.77	0.02	-0.012	0	-0.0809	36.6	0.02	0.02	0	0.2357	1.9	240.5	0.024	5	85.4004	20202.5
68660	0.05	-0.19	0	-51.542	-18480	12.965	-0.02	-0.3	39.761	591.85	12.965	0.333	4.3	2.9079	33.78	0.03	-0.012	0	-0.081	36.6	0.03	0.02	0	0.2358	1.9	240.4	0.024	5	85.4005	20202.5
68665	0.06	-0.2	0	-51.542	-18480	12.965	-0.03	-0.3	39.761	591.85	12.964	0.333	4.3	2.9083	33.78	0.03	-0.012	0	-0.081	36.6	0.03	0.02	0	0.2358	1.9	240.34	0.024	5	85.4005	20202.5
68670	0.06	-0.19	0	-51.542	-18480	12.965	-0.03	-0.3	39.761	591.85	12.964	0.334	4.3	2.9088	33.79	0.03	-0.012	0	-0.081	36.6	0.04	0.02	0	0.2358	1.9	240.29	0.024	5	85.4005	20202.5
68675	0.05	-0.19	0	-51.543	-18480	12.965	-0.03	-0.3	39.761	591.85	12.964	0.334	4.3	2.9093	33.79	0.02	-0.012	0	-0.081	36.6	0.03	0.02	0	0.2358	1.9	240.31	0.024	5	85.4006	20202.5
68680	0.05	-0.19	0	-51.543	-18480	12.965	-0.03	-0.4	39.76	591.85	12.964	0.334	4.3	2.9097	33.8	0.03	-0.012	0	-0.081	36.6	0.03	0.02	0	0.2359	1.9	240.39	0.024	5	85.4006	20202.6
68685	0.06	-0.19	0	-51.543	-18480	12.965	-0.03	-0.4	39.76	591.85	12.964	0.334	4.3	2.9102	33.81	0.02	-0.012	0	-0.081	36.6	0.03	0.02	0	0.2359	1.9	240.21	0.024	5	85.4006	20202.6
68690	0.06	-0.19	0	-51.544	-18480	12.965	-0.03	-0.4	39.76	591.85	12.964	0.334	4.3	2.9107	33.81	0.02	-0.012	0	-0.0811	36.6	0.03	0.02	0	0.2359	1.9	240.03	0.024	5	85.4007	20202.6
68695	0.06	-0.19	0	-51.544	-18480	12.965	-0.03	-0.4	39.76	591.85	12.964	0.334	4.3	2.9111	33.82	0.02	-0.012	0	-0.0811	36.6	0.03	0.02	0	0.236	1.9	240.36	0.024	5	85.4007	20202.6
68700	0.05	-0.19	0	-51.544	-18480	12.965	-0.03	-0.3	39.76	591.85	12.964	0.334	4.3	2.9116	33.82	0.02	-0.012	0	-0.0811	36.6	0.03	0.02	0	0.236	1.9	239.99	0.024	5	85.4007	20202.6
68705	0.06	-0.19	0	-51.544	-18480	12.965	-0.03	-0.3	39.76	591.85	12.964	0.334	4.3	2.9121	33.83	0.02	-0.012	0	-0.0811	36.6	0.02	0.02	0	0.236	1.9	240.08	0.024	5	85.4008	20202.6
68710	0.06	-0.19	0	-51.545	-18480	12.965	-0.03	-0.3	39.76	591.85	12.964	0.36	4.7	2.9125	33.84	0.02	-0.012	0	-0.0811	36.6	0.03	0.02	0	0.236	1.9	240.1	0.024	5	85.4008	20202.6
68715	0.05	-0.2	0	-51.545	-18480	12.965	-0.03	-0.3	39.76	591.85	12.964	0.333	4.3	2.913	33.84	0.02	-0.012	0	-0.0811	36.6	0.03	0.02	0	0.2361	1.9	240.12	0.024	5	85.4008	20202.6
68720	0.05	-0.2	0	-51.545	-18480	12.965	-0.03	-0.3	39.76	591.85	12.964	0.333	4.3	2.9135	33.85	0.02	-0.012	0	-0.0812	36.6	0.03	0.02	0	0.2361	1.9	240.01	0.024	5	85.4009	20202.6
68725	0.05	-0.19	0	-51.545	-18480	12.965	-0.03	-0.4	39.76	591.85	12.964	0.333	4.3	2.9139	33.85	0.02	-0.012	0	-0.0812	36.6	0.03	0.02	0	0.2361	1.9	239.87	0.024	5	85.4009	20202.6
68730	0.05	-0.2	0	-51.546	-18480	12.965	-0.03	-0.4	39.76	591.85	12.964	0.334	4.3	2.9144	33.86	0.02	-0.012	0	-0.0812	36.6	0.03	0.02	0	0.2362	1.9	240.13	0.024	5	85.4009	20202.6
68735	0.05	-0.19	0	-51.546	-18480	12.965	-0.03	-0.3	39.76	591.85	12.964	0.334	4.3	2.9148	33.87	0.02	-0.012	0	-0.0812	36.6	0.03	0.02	0	0.2362	1.9	239.98	0.024	5	85.401	20202.6
68740	0.06	-0.19	0	-51.546	-18480	12.965	-0.03	-0.3	39.76	591.85	12.964	0.333	4.3	2.9153	33.87	0.02	-0.012	0	-0.0812	36.6	0.03	0.02	0	0.2362	1.9	239.98	0.024	5	85.401	20202.6
68745	0.06	-0.19	0	-51.547	-18480	12.965	-0.03	-0.3	39.76	591.85	12.964	0.334	4.3	2.9158	33.88	0.03	-0.012	0	-0.0812	36.6	0.03	0.02	0	0.2362	1.9	239.7	0.024	5	85.401	20202.6
68750	0.06	-0.19	0	-51.547	-18480	12.965	-0.02	-0.3	39.76	591.84	12.964	0.335	4.3	2.9162	33.88	0.02	-0.012	0	-0.0813	36.6	0.02	0.02	0	0.2363	1.9	239.93	0.024	5	85.4011	20202.6
68755	0.05	-0.19	0	-51.547	-18480	12.965	-0.03	-0.3	39.76	591.84	12.964	0.333	4.3	2.9167	33.89	0.03	-0.012	0	-0.0813	36.6	0.03	0.02	0	0.2363	1.9	239.98	0.024	5	85.4011	20202.7
68760	0.05	-0.19	0	-51.547	-18480	12.965	-0.03	-0.3	39.76	591.84	12.964	0.335	4.3	2.9172	33.9	0.03	-0.012	0	-0.0813	36.6	0.03	0.02	0	0.2363	1.9	239.91	0.024	5	85.4011	20202.7
68765	0.05	-0.2	0	-51.548	-18480	12.965	-0.03	-0.3	39.76	591.84	12.964	0.346	4.5	2.9176	33.9	0.02	-0.012	0	-0.0813	36.6	0.03	0.02	0	0.2363	1.9	239.91	0.024	5	85.4012	20202.7
68770	0.05	-0.2	0	-51.548	-18480	12.965	-0.02	-0.3	39.76	591.84	12.964	0.334	4.3	2.9181	33.91	0.02	-0.012	0	-0.0813	36.6	0.02	0.02	0	0.2364	1.9	240.23	0.024	5	85.4012	20202.7
68775	0.05	-0.19	0	-51.548	-18480	12.965	-0.02	-0.3	39.76	591.84	12.964	0.334	4.3	2.9186	33.91	0.02	-0.012	0	-0.0813	36.6	0.03	0.02	0	0.2364	1.9	240.19	0.024	5	85.4012	20202.7
68780	0.06	-0.19	0	-51.548	-18480	12.965	-0.03	-0.3	39.76	591.84	12.964	0.334	4.3	2.919	33.92	0.02	-0.012	0	-0.0814	36.6	0.03	0.02	0	0.2364	1.9	240.11	0.024	5	85.4013	20202.7
68785	0.05	-0.19	0	-51.549	-18480	12.965	-0.03	-0.3	39.76	591.84	12.964	0.333	4.3	2.9195	33.93	0.02	-0.012	0	-0.0814	36.6	0.03	0.02	0	0.2365	1.9	240.21	0.024	5	85.4013	20202.7
68790	0.05	-0.19	0	-51.549	-18480	12.965	-0.03	-0.3	39.76	591.84	12.964	0.334	4.3	2.92	33.93	0.02	-0.012	0	-0.0814	36.6	0.03	0.02	0	0.2365	1.9	240.26	0.024	5	85.4013	20202.7
68795	0.05	-0.19	0	-51.549	-18480	12.965	-0.03	-0.3	39.76	591.84	12.964	0.333	4.3	2.9204	33.94	0.02	-0.012	0	-0.0814	36.6	0.03	0.02	0	0.2365	1.9	240.32	0.024	5	85.4014	20202.7
68800	0.05	-0.19	0	-51.549	-18480	12.965	-0.02	-0.3	39.76	591.84	12.964	0.332	4.3	2.9209	33.94	0.01	-0.012	0	-0.0814	36.6	0.03	0.02	0	0.2365	1.9	240.11	0.024	5	85.4014	20202.7
68805	0.05	-0.19	0	-51.55	-18480	12.965	-0.02	-0.3	39.76	591.84	12.964	0.334	4.3	2.9214	33.95	0.02	-0.012	0	-0.0814	36.6	0.02	0.02	0	0.2366	1.9	240.14	0.024	5	85.4014	20202.7
68810	0.05	-0.19	0	-51.55	-18480	12.964	-0.02	-0.3	39.76	591.84	12.964	0.333	4.3	2.9218	33.96	0.02	-0.012	0	-0.0815	36.6	0.03	0.02	0	0.2366	1.9	240.43	0.024	5	85.4015	20202.7
68815	0.06	-0.19	0	-51.55	-18480	12.964	-0.03	-0.3	39.76	591.84	12.964	0.342	4.4	2.9223	33.96	0.03	-0.012	0	-0.0815	36.6	0.03	0.02	0	0.2366	1.9	240.54	0.024	5	85.4015	20202.7
68820	0.05	-0.2	0	-51.551	-18480	12.965	-0.03	-0.3	39.759	591.84	12.964	0.333	4.3	2.9227	33.97	0.02	-0.012	0	-0.0815	36.6	0.02	0.02	0	0.2367	1.9	240.1	0.024	5	85.4015	20202.7
68825	0.05	-0.19	0	-51.551	-18480	12.965	-0.02	-0.3	39.759	591.84	12.964	0.334	4.3	2.9232	33.97	0.02	-0.012	0	-0.0815	36.6	0.03	0.02	0	0.2367	1.9	240.18	0.024	5	85.4016	20202.8
68830	0.05	-0.19	0	-51.551	-18480	12.965	-0.03	-0.3	39.759	591.84	12.964	0.334	4.3	2.9237	33.98	0.02	-0.012	0	-0.0815	36.6	0.03	0.02	0	0.2367	1.9	240.28	0.024	5	85.4016	20202.8
68835	0.06	-0.19	0	-51.551	-18480	12.965	-0.03	-0.3	39.759	591.84	12.964	0.333	4.3	2.9241	33.99	0.02	-0.012	0	-0.0815	36.6	0.03	0.02	0	0.2367	1.9	240.4	0.024	5	85.4016	20202.8
68840	0.06	-0.19	0	-51.552	-18480	12.965	-0.03	-0.3	39.759	591.84	12.964	0.332	4.3	2.9246	33.99	0.02	-0.012	0	-0.0816	36.6	0.02	0.02	0	0.2368	1.9	240.22	0.024	5	85.4017	20202.8
68845	0.05	-0.2	0	-51.552	-18480	12.964	-0.03	-0.3	39.759	591.84	12.964	0.334	4.3	2.9251	34	0.02	-0.012	0	-0.0816	36.6	0.02	0.02	0	0.2368	1.9	240.2	0.024	5	85.4017	20202.8
68850	0.05	-0.19	0	-51.552	-18480	12.965	-0.02	-0.3	39.759	591.84	12.964	0.334	4.3	2.9255	34	0.02	-0.012	0	-0.0816	36.6	0.02	0.02	0	0.2368	1.9	240.25	0.024	5	85.4017	20202.8
68855	0.05	-0.19	0	-51.552	-18480	12.965	-0.03	-0.3	39.759	591.84	12.964	0.334	4.3	2.926	34.01	0.02	-0.012	0	-0.0816	36.6	0.03	0.02	0	0.2368	1.9	240.15	0.024	5	85.4018	20202.8
68860	0.05	-0.19	0	-51.553	-18480	12.965	-0.03	-0.3	39.759	591.83	12.964	0.335	4.3	2.9265	34.02	0.02	-0.012	0	-0.0816	36.6	0.03	0.02	0	0.2369	1.9	239.97	0.024	5	85.4018	20202.8
68865	0.06	-0.19	0	-51.553	-18480	12.964	-0.03	-0.3	39.759	591.83	12.964	0.334	4.3	2.9269	34.02	0.02	-0.012	0	-0.0816	36.6	0.02	0.02	0	0.2369	1.9	240.25	0.024	5	85.4018	20202.8
68870	0.06	-0.19	0	-51.553	-18480	12.964	-0.03	-0.3	39.759	591.83	12.963	0.374	4.9	2.9274	34.03	0.02	-0.012	0	-0.0817	36.6	0.03	0.02	0	0.2369	1.9	240.14	0.024	5	85.4019	20202.8
68875	0.05	-0.19	0	-51.554	-18480	12.964	-0.02	-0.3	39.759	591.83	12.964	0.335	4.3	2.9279	34.03	0.02	-0.012	0	-0.0817	36.6	0.03	0.02	0	0.237	1.9	240.17	0.024	5	85.4019	20202.8
68880	0.05	-0.19	0	-51.554	-18480	12.965	-0.03	-0.3	39.759	591.83	12.964	0.334	4.3	2.9283	34.04	0.02	-0.012	0	-0.0817	36.6	0.03	0.02	0	0.237	1.9	239.98	0.024	5	85.4019	20202.8
68885	0.05	-0.19	0	-51.554	-18480	12.964	-0.02	-0.3	39.759	591.83	12.964	0.334	4.3	2.9288	34.05	0.02	-0.012	0	-0.0817	36.6	0.03	0.02	0	0.237	1.9	240.22	0.024	5	85.402	20202.8
68890	0.06	-0.19	0	-51.554	-18480	12.964	-0.02	-0.3	39.759	591.83	12.964	0.334	4.3	2.9293	34.05	0.02	-0.012	0	-0.0817	36.6	0.04	0.02	0	0.237	1.9	240.2	0.024	5	85.402	20202.8
68895	0.05	-0.19	0	-51.555	-18480	12.965	-0.02	-0.3	39.759	591.83	12.964	0.335	4.3	2.9297	34.06	0.02	-0.012	0	-0.0818	36.6	0.03	0.02	0	0.2371	1.9	239.71	0.024	5	85.402	20202.8
68900	0.05	-0.19	0	-51.555	-18480	12.964	-0.02	-0.3	39.759	591.83	12.964	0.334	4.3	2.9302	34.06	0.02	-0.012	0	-0.0818	36.6	0.03	0.02	0	0.2371	1.9	240.02	0.024	5	85.4021	20202.9
68905	0.06	-0.19	0	-51.555	-18480	12.964	-0.02	-0.3	39.759	591.83	12.964	0.334	4.3	2.9306	34.07	0.02	-0.012	0	-0.0818	36.6	0.03	0.02	0	0.2371	1.9	240.08	0.024	5	85.4021	20202.9
68910	0.06	-0.2	0	-51.555	-18480	12.965	-0.03	-0.3	39.759	591.83	12.964	0.335	4.3	2.9311	34.08	0.02	-0.012	0	-0.0818	36.6	0.03	0.02	0	0.2372	1.9	240.04	0.024	5	85.4021	20202.9
68915	0.05	-0.19	0	-51.556	-18480	12.965	-0.02	-0.3	39.759	591.83	12.964	0.335	4.3	2.9316	34.08	0.02	-0.012	0	-0.0818	36.6	0.03	0.02	0	0.2372	1.9	239.91	0.024	5	85.4022	20202.9
68920	0.05	-0.19	0	-51.556	-18480	12.964	-0.02	-0.3	39.759	591.83	12.964	0.335	4.3	2.932	34.09	0.02	-0.012	0	-0.0818	36.6	0.03	0.02	0	0.2372	1.9	239.77	0.024	5	85.4022	20202.9
68925	0.05	-0.2	0	-51.556	-18480	12.964	-0.02	-0.3	39.759	591.83	12.964	0.335	4.3	2.9325	34.09	0.02	-0.012	0	-0.0819	36.6	0.02	0.02	0	0.2372	1.9	240.06	0.024	5	85.4022	20202.9
68930	0.04	-0.19	0	-51.556	-18480	12.964	-0.03	-0.3	39.759	591.83	12.964	0.336	4.4	2.933	34.1	0.02	-0.012	0	-0.0819	36.6	0.02	0.02	0	0.2373	1.9	239.96	0.024	5	85.4023	20202.9
68935	0.05	-0.19	0	-51.557	-18480	12.964	-0.03	-0.3	39.759	591.83	12.964	0.335	4.3	2.9334	34.11	0.02	-0.012	0	-0.0819	36.6	0.02	0.02	0	0.2373	1.9	239.89	0.024	5	85.4023	20202.9
68940	0.05	-0.19	0	-51.557	-18480	12.964	-0.03	-0.3	39.759	591.83	12.964	0.336	4.3	2.9339	34.11	0.02	-0.012	0	-0.0819	36.6	0.03	0.02	0	0.2373	1.9	239.86	0.024	5	85.4023	20202.9
68945	0.05	-0.19	0	-51.557	-18480	12.964	-0.03	-0.3	39.759	591.83	12.964	0.334	4.3	2.9344	34.12	0.02	-0.012	0	-0.0819	36.6	0.03	0.02	0	0.2373	1.9	240.1	0.024	5	85.4024	20202.9
68950	0.05	-0.19	0	-51.558	-18480	12.964	-0.03	-0.3	39.759	591.83	12.964	0.334	4.3	2.9348	34.12	0.02	-0.012	0	-0.0819	36.6	0.03	0.02	0	0.2374	1.9	240.28	0.024	5	85.4024	20202.9
68955	0.05	-0.19	0	-51.558	-18480	12.964	-0.02	-0.3	39.759	591.83	12.964	0.335	4.3	2.9353	34.13	0.02	-0.012	0	-0.082	36.6	0.03	0.02	0	0.2374	1.9	239.88	0.024	5	85.4024	20202.9
68960	0.05	-0.19	0	-51.558	-18480	12.964	-0.02	-0.3	39.758	591.83	12.964	0.334	4.3	2.9358	34.14	0.02	-0.012	0	-0.082	36.6	0.03	0.02	0	0.2374	1.9	240.11	0.024	5	85.4025	20202.9
68965	0.05	-0.19	0	-51.558	-18480	12.964	-0.02	-0.3	39.758	591.83	12.964	0.335	4.3	2.9362	34.14	0.02	-0.012	0	-0.082	36.6	0.02	0.02	0	0.2375	1.9	240.19	0.024	5	85.4025	20202.9
68970	0.05	-0.19	0	-51.559	-18480	12.964	-0.02	-0.3	39.758	591.82	12.964	0.335	4.3	2.9367	34.15	0.02	-0.012	0	-0.082	36.6	0.03	0.02	0	0.2375	1.9	240.12	0.024	5	85.4025	20202.9
68975	0.05	-0.19	0	-51.559	-18480	12.964	-0.03	-0.3	39.758	591.82	12.964	0.335	4.3	2.9372	34.16	0.02	-0.012	0	-0.082	36.6	0.03	0.02	0	0.2375	1.9	240.04	0.024	5	85.4025	20203
68980	0.05	-0.19	0	-51.559	-18480	12.964	-0.02	-0.3	39.758	591.82	12.964	0.335	4.3	2.9376	34.16	0.02	-0.012	0	-0.082	36.6	0.02	0.02	0	0.2375	1.9	240.02	0.024	5	85.4026	20203
68985	0.05	-0.2	0	-51.559	-18480	12.964	-0.03	-0.3	39.758	591.82	12.964	0.334	4.3	2.9381	34.17	0.02	-0.012	0	-0.0821	36.6	0.03	0.02	0	0.2376	1.9	240.24	0.024	5	85.4026	20203
68990	0.05	-0.2	0	-51.56	-18480	12.964	-0.02	-0.3	39.758	591.82	12.964	0.335	4.3	2.9386	34.17	0.02	-0.012	0	-0.0821	36.6	0.03	0.02	0	0.2376	1.9	240.13	0.024	5	85.4026	20203
68995	0.05	-0.2	0	-51.56	-18480	12.964	-0.02	-0.3	39.758	591.82	12.964	0.334	4.3	2.939	34.18	0.02	-0.012	0	-0.0821	36.6	0.02	0.02	0	0.2376	1.9	240.2	0.024	5	85.4027	20203
69000	0.05	-0.19	0	-51.56	-18480	12.964	-0.03	-0.3	39.758	591.82	12.964	0.334	4.3	2.9395	34.19	0.02	-0.012	0	-0.0821	36.6	0.03	0.02	0	0.2376	1.9	240.14	0.024	5	85.4027	20203
69005	0.05	-0.19	0	-51.56	-18480	12.964	-0.03	-0.3	39.758	591.82	12.964	0.334	4.3	2.94	34.19	0.02	-0.012	0	-0.0821	36.6	0.02	0.02	0	0.2377	1.9	240.21	0.024	5	85.4027	20203
69010	0.05	-0.19	0	-51.561	-18480	12.964	-0.03	-0.3	39.758	591.82	12.964	0.334	4.3	2.9404	34.2	0.02	-0.012	0	-0.0821	36.6	0.03	0.02	0	0.2377	1.9	240.05	0.024	5	85.4028	20203
69015	0.05	-0.2	0	-51.561	-18480	12.964	-0.03	-0.3	39.758	591.82	12.964	0.335	4.3	2.9409	34.2	0.02	-0.012	0	-0.0822	36.6	0.03	0.02	0	0.2377	1.9	240.2	0.024	5	85.4028	20203
69020	0.05	-0.2	0	-51.561	-18480	12.964	-0.02	-0.3	39.758	591.82	12.964	0.335	4.3	2.9413	34.21	0.02	-0.012	0	-0.0822	36.6	0.03	0.02	0	0.2378	1.9	240.41	0.024	5	85.4028	20203
69025	0.05	-0.2	0	-51.562	-18480	12.964	-0.02	-0.3	39.758	591.82	12.964	0.335	4.3	2.9418	34.22	0.01	-0.012	0	-0.0822	36.6	0.02	0.02	0	0.2378	1.9	240.37	0.024	5	85.4029	20203
69030	0.04	-0.2	0	-51.562	-18480	12.964	-0.03	-0.3	39.758	591.82	12.964	0.351	4.6	2.9423	34.22	0.02	-0.012	0	-0.0822	36.6	0.02	0.02	0	0.2378	1.9	240.29	0.024	5	85.4029	20203
69035	0.05	-0.19	0	-51.562	-18480	12.964	-0.02	-0.3	39.758	591.82	12.964	0.334	4.3	2.9427	34.23	0.01	-0.012	0	-0.0822	36.6	0.03	0.02	0	0.2378	1.9	240.5	0.024	5	85.4029	20203
69040	0.04	-0.19	0	-51.562	-18480	12.964	-0.02	-0.3	39.758	591.82	12.964	0.335	4.3	2.9432	34.23	0.02	-0.012	0	-0.0822	36.6	0.03	0.02	0	0.2379	1.9	240.47	0.024	5	85.403	20203
69045	0.04	-0.2	0	-51.563	-18480	12.964	-0.03	-0.3	39.758	591.82	12.964	0.335	4.3	2.9437	34.24	0.02	-0.012	0	-0.0823	36.6	0.03	0.02	0	0.2379	1.9	240.51	0.024	5	85.403	20203.1
