Time [s]	Voltage[V]_HV_Batt_net_500A_clamp	Current[A]_HV_Batt_net_500A_clamp	Power[W]_HV_Batt_net_500A_clamp	Integrated_Current[Ah]_HV_Batt_net_500A_clamp	Integrated_Power[Wh]_HV_Batt_net_500A_clamp	Voltage[V]_12V_DCDC_Out	Current[A]_12V_DCDC_Out	Power[W]_12V_DCDC_Out	Integrated_Current[Ah]_12V_DCDC_Out	Integrated_Power[Wh]_12V_DCDC_Out	Voltage[V]_12V_batt_gnd	Current[A]_12V_batt_gnd	Power[W]_12V_batt_gnd	Integrated_Current[Ah]_12V_batt_gnd	Integrated_Power[Wh]_12V_batt_gnd	Voltage[V]_AC_Compressor	Current[A]_AC_Compressor	Power[W]_AC_Compressor	Integrated_Current[Ah]_AC_Compressor	Integrated_Power[Wh]_AC_Compressor	Voltage[V]_PTC_Coolant_Heater	Current[A]_PTC_Coolant_Heater	Power[W]_PTC_Coolant_Heater	Integrated_Current[Ah]_PTC_Coolant_Heater	Integrated_Power[Wh]_PTC_Coolant_Heater	Voltage[V]_AC_Charge	Current[A]_AC_Charge	Power[W]_AC_Charge	Integrated_Current[Ah]_AC_Charge	Integrated_Power[Wh]_AC_Charge
23485	0.01	-0.03	0	-50.126	-18845	12.9	-0.02	-0.2	28.945	430.55	12.899	-0.043	-0.6	-2.276	-34.11	-0.04	-0.008	0	0.0304	18.5	-0.04	0.008	0	0.0593	15.3	240.03	0.025	5	87.2937	20748.8
23490	0.01	-0.03	0	-50.126	-18845	12.9	-0.02	-0.2	28.945	430.55	12.899	-0.044	-0.6	-2.2761	-34.11	-0.04	-0.008	0	0.0304	18.5	-0.04	0.008	0	0.0593	15.3	239.95	0.025	5	87.2937	20748.8
23495	0.01	-0.03	0	-50.126	-18845	12.9	-0.02	-0.2	28.945	430.55	12.899	-0.043	-0.6	-2.2761	-34.11	-0.04	-0.008	0	0.0304	18.5	-0.04	0.008	0	0.0593	15.3	240	0.025	5	87.2938	20748.8
23500	0.01	-0.03	0	-50.126	-18845	12.9	-0.01	-0.2	28.945	430.55	12.899	-0.042	-0.5	-2.2762	-34.11	-0.04	-0.008	0	0.0304	18.5	-0.03	0.008	0	0.0593	15.3	240.01	0.025	5	87.2938	20748.8
23505	0.01	-0.03	0	-50.126	-18845	12.9	-0.01	-0.2	28.945	430.55	12.899	-0.044	-0.6	-2.2763	-34.11	-0.04	-0.008	0	0.0304	18.5	-0.04	0.008	0	0.0593	15.3	240.07	0.025	5	87.2938	20748.8
23510	0.01	-0.03	0	-50.126	-18845	12.9	-0.02	-0.2	28.945	430.55	12.899	-0.043	-0.6	-2.2763	-34.11	-0.03	-0.008	0	0.0304	18.5	-0.04	0.008	0	0.0593	15.3	240.14	0.025	5	87.2939	20748.8
23515	0.01	-0.02	0	-50.126	-18845	12.899	-0.02	-0.2	28.945	430.55	12.898	-0.035	-0.5	-2.2764	-34.11	-0.04	-0.008	0	0.0304	18.5	-0.04	0.008	0	0.0594	15.3	240.01	0.025	5	87.2939	20748.8
23520	0.01	-0.03	0	-50.126	-18845	12.9	-0.01	-0.2	28.945	430.55	12.899	-0.041	-0.5	-2.2764	-34.11	-0.03	-0.008	0	0.0304	18.5	-0.04	0.008	0	0.0594	15.3	240.07	0.025	5	87.294	20748.8
23525	0.01	-0.02	0	-50.126	-18845	12.9	-0.02	-0.2	28.945	430.55	12.899	-0.044	-0.6	-2.2765	-34.11	-0.03	-0.008	0	0.0303	18.5	-0.04	0.008	0	0.0594	15.3	240.15	0.025	5	87.294	20748.8
23530	0.01	-0.03	0	-50.126	-18845	12.9	-0.01	-0.2	28.945	430.55	12.899	-0.043	-0.6	-2.2766	-34.11	-0.04	-0.008	0	0.0303	18.5	-0.04	0.008	0	0.0594	15.3	240.07	0.025	5	87.294	20748.8
23535	0.01	-0.03	0	-50.126	-18845	12.9	-0.02	-0.2	28.945	430.55	12.899	-0.043	-0.5	-2.2766	-34.11	-0.03	-0.008	0	0.0303	18.5	-0.04	0.008	0	0.0594	15.3	240.12	0.025	5	87.2941	20748.8
23540	0.01	-0.03	0	-50.126	-18845	12.9	-0.02	-0.2	28.945	430.55	12.899	-0.043	-0.6	-2.2767	-34.11	-0.04	-0.008	0	0.0303	18.5	-0.05	0.008	0	0.0594	15.3	240.11	0.025	5	87.2941	20748.8
23545	0.01	-0.03	0	-50.126	-18845	12.9	-0.02	-0.2	28.945	430.55	12.899	-0.043	-0.6	-2.2767	-34.11	-0.03	-0.008	0	0.0303	18.5	-0.04	0.008	0	0.0594	15.3	239.91	0.025	5	87.2941	20748.9
23550	0	-0.03	0	-50.126	-18845	12.9	-0.01	-0.2	28.945	430.55	12.898	-0.042	-0.5	-2.2768	-34.12	-0.04	-0.008	0	0.0303	18.5	-0.04	0.008	0	0.0594	15.3	239.89	0.025	5	87.2942	20748.9
23555	0.01	-0.02	0	-50.126	-18845	12.899	-0.01	-0.2	28.945	430.54	12.899	-0.043	-0.6	-2.2769	-34.12	-0.03	-0.008	0	0.0303	18.5	-0.04	0.008	0	0.0594	15.3	239.93	0.025	5	87.2942	20748.9
23560	0.01	-0.02	0	-50.126	-18845	12.899	-0.02	-0.2	28.945	430.54	12.898	-0.041	-0.5	-2.2769	-34.12	-0.04	-0.008	0	0.0303	18.5	-0.05	0.008	0	0.0595	15.3	239.97	0.025	5	87.2942	20748.9
23565	0.01	-0.02	0	-50.126	-18845	12.899	-0.02	-0.2	28.945	430.54	12.898	-0.042	-0.5	-2.277	-34.12	-0.03	-0.008	0	0.0303	18.5	-0.04	0.008	0	0.0595	15.3	240.06	0.025	5	87.2943	20748.9
23570	0.01	-0.02	0	-50.126	-18845	12.899	-0.02	-0.2	28.945	430.54	12.897	-0.016	-0.2	-2.277	-34.12	-0.04	-0.008	0	0.0302	18.5	-0.04	0.008	0	0.0595	15.3	239.99	0.025	5	87.2943	20748.9
23575	0.01	-0.02	0	-50.126	-18845	12.899	-0.01	-0.2	28.945	430.54	12.898	-0.043	-0.6	-2.2771	-34.12	-0.03	-0.008	0	0.0302	18.5	-0.05	0.008	0	0.0595	15.3	239.82	0.025	5	87.2943	20748.9
23580	0.01	-0.03	0	-50.126	-18845	12.899	-0.01	-0.2	28.945	430.54	12.898	-0.042	-0.5	-2.2771	-34.12	-0.03	-0.008	0	0.0302	18.5	-0.04	0.008	0	0.0595	15.3	240.03	0.025	5	87.2944	20748.9
23585	0.01	-0.03	0	-50.126	-18845	12.899	-0.01	-0.2	28.944	430.54	12.898	-0.044	-0.6	-2.2772	-34.12	-0.03	-0.008	0	0.0302	18.5	-0.04	0.008	0	0.0595	15.3	239.95	0.025	5	87.2944	20748.9
23590	0	-0.03	0	-50.126	-18845	12.899	-0.01	-0.2	28.944	430.54	12.898	-0.041	-0.5	-2.2773	-34.12	-0.03	-0.008	0	0.0302	18.5	-0.04	0.008	0	0.0595	15.3	239.24	0.025	5	87.2944	20748.9
23595	0.01	-0.02	0	-50.126	-18845	12.899	-0.01	-0.2	28.944	430.54	12.898	-0.043	-0.5	-2.2773	-34.12	-0.03	-0.008	0	0.0302	18.5	-0.04	0.008	0	0.0595	15.3	239.9	0.025	5	87.2945	20748.9
23600	0	-0.03	0	-50.126	-18845	12.899	-0.01	-0.2	28.944	430.54	12.898	-0.042	-0.5	-2.2774	-34.12	-0.04	-0.008	0	0.0302	18.5	-0.04	0.008	0	0.0595	15.3	239.88	0.025	5	87.2945	20748.9
23605	0.01	-0.02	0	-50.127	-18845	12.899	-0.02	-0.2	28.944	430.54	12.898	-0.042	-0.5	-2.2774	-34.12	-0.03	-0.008	0	0.0302	18.5	-0.04	0.008	0	0.0596	15.3	240.03	0.025	5	87.2945	20748.9
23610	0.01	-0.03	0	-50.127	-18845	12.899	-0.01	-0.2	28.944	430.54	12.898	-0.042	-0.5	-2.2775	-34.12	-0.03	-0.008	0	0.0302	18.5	-0.04	0.008	0	0.0596	15.3	239.89	0.025	5	87.2946	20748.9
23615	0.01	-0.02	0	-50.127	-18845	12.899	-0.01	-0.2	28.944	430.54	12.898	-0.044	-0.6	-2.2775	-34.13	-0.04	-0.008	0	0.0301	18.5	-0.05	0.008	0	0.0596	15.3	239.83	0.025	5	87.2946	20749
23620	0.01	-0.03	0	-50.127	-18845	12.899	-0.02	-0.2	28.944	430.54	12.898	-0.042	-0.5	-2.2776	-34.13	-0.04	-0.008	0	0.0301	18.5	-0.04	0.008	0	0.0596	15.3	239.84	0.025	5	87.2946	20749
23625	0.01	-0.03	0	-50.127	-18845	12.899	-0.02	-0.2	28.944	430.54	12.898	-0.042	-0.5	-2.2777	-34.13	-0.04	-0.008	0	0.0301	18.5	-0.04	0.008	0	0.0596	15.3	239.76	0.025	5	87.2947	20749
23630	0.01	-0.03	0	-50.127	-18845	12.899	-0.01	-0.2	28.944	430.54	12.898	-0.041	-0.5	-2.2777	-34.13	-0.04	-0.008	0	0.0301	18.5	-0.04	0.008	0	0.0596	15.3	239.76	0.025	5	87.2947	20749
23635	0.01	-0.03	0	-50.127	-18845	12.899	-0.01	-0.2	28.944	430.54	12.898	-0.042	-0.5	-2.2778	-34.13	-0.03	-0.008	0	0.0301	18.5	-0.04	0.009	0	0.0596	15.3	239.89	0.025	5	87.2948	20749
23640	0.01	-0.03	0	-50.127	-18845	12.899	-0.01	-0.2	28.944	430.54	12.898	-0.043	-0.6	-2.2778	-34.13	-0.04	-0.008	0	0.0301	18.5	-0.03	0.008	0	0.0596	15.3	239.81	0.025	5	87.2948	20749
23645	0.01	-0.03	0	-50.127	-18845	12.899	-0.02	-0.2	28.944	430.54	12.898	-0.044	-0.6	-2.2779	-34.13	-0.04	-0.008	0	0.0301	18.5	-0.04	0.008	0	0.0597	15.3	240.05	0.025	5	87.2948	20749
23650	0.01	-0.03	0	-50.127	-18845	12.899	-0.01	-0.2	28.944	430.54	12.898	-0.043	-0.6	-2.278	-34.13	-0.04	-0.008	0	0.0301	18.5	-0.03	0.008	0	0.0597	15.3	240	0.025	5	87.2949	20749
23655	0.01	-0.03	0	-50.127	-18845	12.898	-0.01	-0.2	28.944	430.54	12.897	-0.042	-0.5	-2.278	-34.13	-0.03	-0.008	0	0.0301	18.5	-0.04	0.009	0	0.0597	15.3	239.88	0.025	5	87.2949	20749
23660	0.01	-0.03	0	-50.127	-18845	12.899	-0.01	-0.2	28.944	430.54	12.897	-0.042	-0.5	-2.2781	-34.13	-0.04	-0.008	0	0.03	18.5	-0.04	0.008	0	0.0597	15.3	240.08	0.025	5	87.2949	20749
23665	0.01	-0.03	0	-50.127	-18845	12.898	-0.01	-0.2	28.944	430.54	12.897	-0.043	-0.6	-2.2781	-34.13	-0.03	-0.008	0	0.03	18.5	-0.04	0.008	0	0.0597	15.3	239.9	0.025	5	87.295	20749
23670	0.01	-0.03	0	-50.127	-18845	12.898	-0.02	-0.2	28.944	430.54	12.897	-0.043	-0.6	-2.2782	-34.13	-0.03	-0.008	0	0.03	18.5	-0.03	0.009	0	0.0597	15.3	239.9	0.025	5	87.295	20749
23675	0.01	-0.03	0	-50.127	-18845	12.898	-0.01	-0.2	28.944	430.54	12.897	-0.043	-0.6	-2.2782	-34.13	-0.03	-0.008	0	0.03	18.5	-0.04	0.008	0	0.0597	15.3	239.9	0.025	5	87.295	20749
23680	0	-0.03	0	-50.127	-18845	12.899	-0.01	-0.2	28.944	430.54	12.898	-0.043	-0.6	-2.2783	-34.14	-0.03	-0.008	0	0.03	18.5	-0.04	0.008	0	0.0597	15.3	240.05	0.025	5	87.2951	20749
23685	0.01	-0.03	0	-50.127	-18845	12.899	-0.01	-0.2	28.944	430.54	12.897	-0.043	-0.6	-2.2784	-34.14	-0.03	-0.008	0	0.03	18.5	-0.04	0.008	0	0.0597	15.3	239.87	0.025	5	87.2951	20749.1
23690	0.01	-0.03	0	-50.127	-18845	12.898	-0.01	-0.2	28.944	430.54	12.897	-0.043	-0.6	-2.2784	-34.14	-0.04	-0.008	0	0.03	18.5	-0.04	0.008	0	0.0598	15.3	239.74	0.025	5	87.2951	20749.1
23695	0.01	-0.03	0	-50.127	-18845	12.898	-0.01	-0.2	28.944	430.54	12.897	-0.043	-0.6	-2.2785	-34.14	-0.04	-0.008	0	0.03	18.5	-0.04	0.008	0	0.0598	15.3	239.67	0.025	5	87.2952	20749.1
23700	0	-0.03	0	-50.127	-18845	12.898	-0.01	-0.2	28.944	430.54	12.897	-0.044	-0.6	-2.2785	-34.14	-0.04	-0.008	0	0.03	18.5	-0.05	0.008	0	0.0598	15.3	239.87	0.025	5	87.2952	20749.1
23705	0.01	-0.03	0	-50.127	-18845	12.898	-0.01	-0.2	28.944	430.54	12.897	-0.044	-0.6	-2.2786	-34.14	-0.04	-0.008	0	0.0299	18.5	-0.04	0.008	0	0.0598	15.3	239.83	0.025	5	87.2952	20749.1
23710	0.01	-0.03	0	-50.127	-18845	12.898	-0.01	-0.2	28.944	430.54	12.897	-0.043	-0.6	-2.2787	-34.14	-0.04	-0.008	0	0.0299	18.5	-0.04	0.008	0	0.0598	15.3	239.88	0.025	5	87.2953	20749.1
23715	0.01	-0.02	0	-50.127	-18845	12.898	-0.01	-0.2	28.944	430.54	12.897	-0.043	-0.6	-2.2787	-34.14	-0.04	-0.008	0	0.0299	18.5	-0.03	0.009	0	0.0598	15.3	239.84	0.025	5	87.2953	20749.1
23720	0.01	-0.03	0	-50.127	-18845	12.898	-0.02	-0.2	28.944	430.54	12.897	-0.043	-0.6	-2.2788	-34.14	-0.04	-0.008	0	0.0299	18.5	-0.03	0.008	0	0.0598	15.3	239.82	0.025	5	87.2953	20749.1
23725	0	-0.03	0	-50.127	-18845	12.898	-0.02	-0.2	28.944	430.54	12.897	-0.044	-0.6	-2.2788	-34.14	-0.04	-0.008	0	0.0299	18.5	-0.03	0.008	0	0.0598	15.3	240.09	0.025	5	87.2954	20749.1
23730	0.01	-0.02	0	-50.127	-18845	12.898	-0.02	-0.2	28.944	430.54	12.897	-0.035	-0.4	-2.2789	-34.14	-0.04	-0.008	0	0.0299	18.5	-0.04	0.008	0	0.0599	15.3	239.89	0.025	5	87.2954	20749.1
23735	0	-0.03	0	-50.127	-18845	12.898	-0.02	-0.2	28.944	430.54	12.897	-0.043	-0.6	-2.279	-34.14	-0.05	-0.008	0	0.0299	18.5	-0.04	0.008	0	0.0599	15.3	239.95	0.025	5	87.2955	20749.1
23740	0	-0.03	0	-50.128	-18845	12.898	-0.02	-0.2	28.944	430.54	12.897	-0.043	-0.6	-2.279	-34.14	-0.04	-0.008	0	0.0299	18.5	-0.04	0.008	0	0.0599	15.3	239.89	0.025	5	87.2955	20749.1
23745	0	-0.02	0	-50.128	-18845	12.898	-0.01	-0.2	28.944	430.53	12.897	-0.043	-0.6	-2.2791	-34.15	-0.04	-0.008	0	0.0299	18.5	-0.04	0.008	0	0.0599	15.3	239.85	0.025	5	87.2955	20749.1
23750	0	-0.02	0	-50.128	-18845	12.898	-0.02	-0.2	28.944	430.53	12.897	-0.044	-0.6	-2.2791	-34.15	-0.04	-0.008	0	0.0298	18.5	-0.04	0.008	0	0.0599	15.3	239.93	0.025	5	87.2956	20749.1
23755	0	-0.02	0	-50.128	-18845	12.898	-0.01	-0.2	28.944	430.53	12.897	-0.045	-0.6	-2.2792	-34.15	-0.03	-0.008	0	0.0298	18.5	-0.03	0.008	0	0.0599	15.3	239.91	0.025	5	87.2956	20749.2
23760	0	-0.03	0	-50.128	-18845	12.898	-0.01	-0.2	28.944	430.53	12.897	-0.044	-0.6	-2.2792	-34.15	-0.04	-0.008	0	0.0298	18.5	-0.04	0.008	0	0.0599	15.3	239.88	0.025	5	87.2956	20749.2
23765	0.01	-0.03	0	-50.128	-18845	12.898	-0.01	-0.2	28.944	430.53	12.897	-0.045	-0.6	-2.2793	-34.15	-0.04	-0.008	0	0.0298	18.5	-0.03	0.008	0	0.0599	15.3	240.02	0.025	5	87.2957	20749.2
23770	0.01	-0.02	0	-50.128	-18845	12.898	-0.02	-0.2	28.944	430.53	12.897	-0.044	-0.6	-2.2794	-34.15	-0.04	-0.008	0	0.0298	18.5	-0.04	0.008	0	0.0599	15.3	239.87	0.025	5	87.2957	20749.2
23775	0	-0.03	0	-50.128	-18845	12.898	-0.02	-0.2	28.944	430.53	12.897	-0.044	-0.6	-2.2794	-34.15	-0.03	-0.008	0	0.0298	18.5	-0.04	0.008	0	0.06	15.3	239.83	0.025	5	87.2957	20749.2
23780	0	-0.02	0	-50.128	-18845	12.897	-0.02	-0.2	28.944	430.53	12.896	-0.042	-0.5	-2.2795	-34.15	-0.03	-0.008	0	0.0298	18.5	-0.04	0.008	0	0.06	15.3	239.97	0.025	5	87.2958	20749.2
23785	0.01	-0.02	0	-50.128	-18845	12.898	-0.02	-0.2	28.944	430.53	12.896	-0.039	-0.5	-2.2795	-34.15	-0.03	-0.008	0	0.0298	18.5	-0.04	0.008	0	0.06	15.3	240	0.025	5	87.2958	20749.2
23790	0.01	-0.03	0	-50.128	-18845	12.897	-0.02	-0.2	28.944	430.53	12.897	-0.044	-0.6	-2.2796	-34.15	-0.03	-0.008	0	0.0298	18.5	-0.03	0.008	0	0.06	15.3	239.87	0.025	5	87.2958	20749.2
23795	0.01	-0.03	0	-50.128	-18845	12.897	-0.02	-0.2	28.944	430.53	12.896	-0.043	-0.6	-2.2797	-34.15	-0.03	-0.008	0	0.0297	18.5	-0.04	0.008	0	0.06	15.3	239.9	0.025	5	87.2959	20749.2
23800	0.01	-0.03	0	-50.128	-18845	12.897	-0.02	-0.2	28.944	430.53	12.896	-0.043	-0.5	-2.2797	-34.15	-0.03	-0.008	0	0.0297	18.5	-0.03	0.008	0	0.06	15.3	239.72	0.025	5	87.2959	20749.2
23805	0	-0.03	0	-50.128	-18845	12.897	-0.02	-0.2	28.944	430.53	12.896	-0.044	-0.6	-2.2798	-34.15	-0.03	-0.008	0	0.0297	18.5	-0.03	0.008	0	0.06	15.3	239.83	0.025	5	87.2959	20749.2
23810	0.01	-0.03	0	-50.128	-18845	12.897	-0.02	-0.2	28.944	430.53	12.896	-0.043	-0.6	-2.2798	-34.15	-0.03	-0.008	0	0.0297	18.5	-0.04	0.008	0	0.06	15.3	239.82	0.025	5	87.296	20749.2
23815	0	-0.03	0	-50.128	-18845	12.897	-0.02	-0.2	28.944	430.53	12.896	-0.044	-0.6	-2.2799	-34.16	-0.03	-0.008	0	0.0297	18.5	-0.04	0.008	0	0.06	15.3	239.73	0.025	5	87.296	20749.2
23820	0.01	-0.03	0	-50.128	-18845	12.897	-0.02	-0.2	28.944	430.53	12.896	-0.043	-0.6	-2.28	-34.16	-0.03	-0.008	0	0.0297	18.5	-0.04	0.008	0	0.0601	15.3	239.63	0.025	5	87.2961	20749.2
23825	0.01	-0.03	0	-50.128	-18845	12.897	-0.02	-0.2	28.943	430.53	12.896	-0.043	-0.6	-2.28	-34.16	-0.03	-0.008	0	0.0297	18.5	-0.03	0.008	0	0.0601	15.3	239.75	0.025	5	87.2961	20749.3
23830	0.02	-0.03	0	-50.128	-18845	12.897	-0.02	-0.2	28.943	430.53	12.896	-0.043	-0.6	-2.2801	-34.16	-0.03	-0.008	0	0.0297	18.5	-0.04	0.008	0	0.0601	15.3	239.85	0.025	5	87.2961	20749.3
23835	0.01	-0.03	0	-50.128	-18845	12.897	-0.02	-0.2	28.943	430.53	12.895	-0.03	-0.4	-2.2801	-34.16	-0.04	-0.008	0	0.0297	18.5	-0.04	0.008	0	0.0601	15.3	239.73	0.025	5	87.2962	20749.3
23840	0.01	-0.03	0	-50.128	-18845	12.897	-0.02	-0.2	28.943	430.53	12.896	-0.043	-0.6	-2.2802	-34.16	-0.04	-0.008	0	0.0296	18.5	-0.04	0.008	0	0.0601	15.3	239.8	0.025	5	87.2962	20749.3
23845	0.01	-0.03	0	-50.128	-18845	12.897	-0.02	-0.2	28.943	430.53	12.896	-0.043	-0.6	-2.2802	-34.16	-0.03	-0.008	0	0.0296	18.5	-0.04	0.008	0	0.0601	15.3	239.77	0.025	5	87.2962	20749.3
23850	0.01	-0.04	0	-50.128	-18845	12.897	-0.02	-0.2	28.943	430.53	12.896	-0.043	-0.6	-2.2803	-34.16	-0.03	-0.008	0	0.0296	18.5	-0.05	0.008	0	0.0601	15.3	239.7	0.025	5	87.2963	20749.3
23855	0.01	-0.03	0	-50.128	-18845	12.897	-0.01	-0.2	28.943	430.53	12.896	-0.042	-0.5	-2.2804	-34.16	-0.04	-0.008	0	0.0296	18.5	-0.05	0.009	0	0.0601	15.3	239.76	0.025	5	87.2963	20749.3
23860	0.01	-0.03	0	-50.128	-18845	12.897	-0.02	-0.2	28.943	430.53	12.896	-0.044	-0.6	-2.2804	-34.16	-0.03	-0.008	0	0.0296	18.5	-0.04	0.008	0	0.0602	15.3	239.57	0.025	5	87.2963	20749.3
23865	0.01	-0.03	0	-50.128	-18845	12.897	-0.02	-0.2	28.943	430.53	12.896	-0.043	-0.6	-2.2805	-34.16	-0.04	-0.008	0	0.0296	18.5	-0.04	0.008	0	0.0602	15.3	239.7	0.025	5	87.2964	20749.3
23870	0.01	-0.03	0	-50.128	-18845	12.897	-0.01	-0.2	28.943	430.53	12.896	-0.044	-0.6	-2.2805	-34.16	-0.03	-0.008	0	0.0296	18.5	-0.04	0.009	0	0.0602	15.3	239.84	0.025	5	87.2964	20749.3
23875	0.01	-0.03	0	-50.129	-18845	12.897	-0.01	-0.2	28.943	430.53	12.896	-0.044	-0.6	-2.2806	-34.16	-0.04	-0.008	0	0.0296	18.5	-0.03	0.009	0	0.0602	15.3	239.81	0.025	5	87.2964	20749.3
23880	0.01	-0.03	0	-50.129	-18845	12.897	-0.01	-0.2	28.943	430.53	12.896	-0.043	-0.6	-2.2807	-34.17	-0.03	-0.008	0	0.0296	18.5	-0.04	0.008	0	0.0602	15.3	239.84	0.025	5	87.2965	20749.3
23885	0.01	-0.03	0	-50.129	-18845	12.896	-0.01	-0.2	28.943	430.53	12.895	-0.044	-0.6	-2.2807	-34.17	-0.03	-0.008	0	0.0295	18.5	-0.03	0.008	0	0.0602	15.3	239.78	0.025	5	87.2965	20749.3
23890	0.01	-0.02	0	-50.129	-18845	12.897	-0.01	-0.2	28.943	430.53	12.895	-0.017	-0.2	-2.2808	-34.17	-0.03	-0.008	0	0.0295	18.5	-0.03	0.008	0	0.0602	15.3	239.78	0.025	5	87.2965	20749.4
23895	0.01	-0.02	0	-50.129	-18845	12.896	-0.01	-0.2	28.943	430.53	12.895	-0.043	-0.6	-2.2808	-34.17	-0.03	-0.008	0	0.0295	18.5	-0.03	0.008	0	0.0602	15.3	239.61	0.025	5	87.2966	20749.4
23900	0.01	-0.03	0	-50.129	-18845	12.896	-0.02	-0.2	28.943	430.53	12.895	-0.044	-0.6	-2.2809	-34.17	-0.03	-0.008	0	0.0295	18.5	-0.03	0.008	0	0.0602	15.3	239.77	0.025	5	87.2966	20749.4
23905	0.01	-0.02	0	-50.129	-18845	12.896	-0.02	-0.2	28.943	430.53	12.895	-0.044	-0.6	-2.281	-34.17	-0.04	-0.008	0	0.0295	18.5	-0.03	0.008	0	0.0603	15.3	239.74	0.025	5	87.2966	20749.4
23910	0	-0.02	0	-50.129	-18845	12.896	-0.02	-0.2	28.943	430.53	12.895	-0.043	-0.6	-2.281	-34.17	-0.03	-0.008	0	0.0295	18.5	-0.03	0.008	0	0.0603	15.3	240.02	0.025	5	87.2967	20749.4
23915	0	-0.02	0	-50.129	-18845	12.896	-0.02	-0.2	28.943	430.53	12.895	-0.044	-0.6	-2.2811	-34.17	-0.03	-0.008	0	0.0295	18.5	-0.04	0.008	0	0.0603	15.3	239.83	0.025	5	87.2967	20749.4
23920	0.01	-0.02	0	-50.129	-18845	12.896	-0.01	-0.2	28.943	430.52	12.895	-0.044	-0.6	-2.2811	-34.17	-0.03	-0.008	0	0.0295	18.5	-0.03	0.008	0	0.0603	15.3	239.89	0.025	5	87.2968	20749.4
23925	0	-0.02	0	-50.129	-18845	12.896	-0.01	-0.2	28.943	430.52	12.895	-0.045	-0.6	-2.2812	-34.17	-0.03	-0.008	0	0.0295	18.5	-0.03	0.008	0	0.0603	15.3	239.77	0.025	5	87.2968	20749.4
23930	0	-0.02	0	-50.129	-18845	12.896	-0.02	-0.2	28.943	430.52	12.895	-0.043	-0.6	-2.2812	-34.17	-0.03	-0.008	0	0.0294	18.5	-0.04	0.008	0	0.0603	15.3	239.88	0.025	5	87.2968	20749.4
23935	0	-0.02	0	-50.129	-18845	12.894	-0.02	-0.2	28.943	430.52	12.893	-0.019	-0.2	-2.2813	-34.17	-0.03	-0.008	0	0.0294	18.5	-0.04	0.008	0	0.0603	15.3	239.81	0.025	5	87.2969	20749.4
23940	0.01	-0.02	0	-50.129	-18845	12.896	-0.02	-0.2	28.943	430.52	12.895	-0.043	-0.6	-2.2814	-34.17	-0.03	-0.008	0	0.0294	18.5	-0.04	0.008	0	0.0603	15.3	239.85	0.025	5	87.2969	20749.4
23945	0.01	-0.02	0	-50.129	-18845	12.896	-0.02	-0.2	28.943	430.52	12.894	-0.033	-0.4	-2.2814	-34.18	-0.03	-0.008	0	0.0294	18.5	-0.03	0.008	0	0.0603	15.3	239.89	0.025	5	87.2969	20749.4
23950	0.01	-0.02	0	-50.129	-18845	12.896	-0.02	-0.2	28.943	430.52	12.895	-0.044	-0.6	-2.2815	-34.18	-0.04	-0.008	0	0.0294	18.5	-0.03	0.008	0	0.0604	15.3	239.93	0.025	5	87.297	20749.4
23955	0.01	-0.03	0	-50.129	-18845	12.896	-0.02	-0.2	28.943	430.52	12.895	-0.042	-0.5	-2.2815	-34.18	-0.03	-0.008	0	0.0294	18.5	-0.04	0.008	0	0.0604	15.3	239.95	0.025	5	87.297	20749.4
23960	0.01	-0.03	0	-50.129	-18845	12.896	-0.02	-0.2	28.943	430.52	12.895	-0.043	-0.6	-2.2816	-34.18	-0.03	-0.008	0	0.0294	18.5	-0.03	0.008	0	0.0604	15.3	240	0.025	5	87.297	20749.5
23965	0.02	-0.03	0	-50.129	-18845	12.896	-0.01	-0.2	28.943	430.52	12.895	-0.042	-0.5	-2.2817	-34.18	-0.03	-0.008	0	0.0294	18.5	-0.04	0.008	0	0.0604	15.3	239.88	0.025	5	87.2971	20749.5
23970	0.01	-0.03	0	-50.129	-18845	12.896	-0.01	-0.2	28.943	430.52	12.894	-0.044	-0.6	-2.2817	-34.18	-0.04	-0.008	0	0.0294	18.5	-0.04	0.008	0	0.0604	15.3	239.91	0.025	5	87.2971	20749.5
23975	0.01	-0.03	0	-50.129	-18845	12.896	-0.01	-0.2	28.943	430.52	12.894	-0.042	-0.5	-2.2818	-34.18	-0.04	-0.008	0	0.0293	18.5	-0.03	0.008	0	0.0604	15.3	239.8	0.025	5	87.2971	20749.5
23980	0.01	-0.03	0	-50.129	-18845	12.895	-0.01	-0.2	28.943	430.52	12.895	-0.043	-0.6	-2.2818	-34.18	-0.03	-0.008	0	0.0293	18.5	-0.03	0.008	0	0.0604	15.3	239.78	0.025	5	87.2972	20749.5
23985	0.01	-0.03	0	-50.129	-18845	12.896	-0.01	-0.2	28.943	430.52	12.895	-0.042	-0.5	-2.2819	-34.18	-0.04	-0.008	0	0.0293	18.5	-0.03	0.008	0	0.0604	15.3	239.67	0.025	5	87.2972	20749.5
23990	0.01	-0.03	0	-50.129	-18845	12.896	-0.02	-0.2	28.943	430.52	12.894	-0.044	-0.6	-2.282	-34.18	-0.04	-0.008	0	0.0293	18.5	-0.04	0.008	0	0.0605	15.3	239.79	0.025	5	87.2972	20749.5
23995	0.01	-0.03	0	-50.129	-18845	12.895	-0.01	-0.2	28.943	430.52	12.894	-0.04	-0.5	-2.282	-34.18	-0.03	-0.008	0	0.0293	18.5	-0.03	0.008	0	0.0605	15.3	239.62	0.025	5	87.2973	20749.5
